"rules","support","confidence","coverage","lift","count"
"{eFishCatch=present,WaterTemp=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,VolumeFiltered=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,Conductivity=low,Backpack=OSMOS,Site=3} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,Conductivity=low,Backpack=ANDe,Site=3} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,WaterTemp=low,Conductivity=low,VolumeFiltered=low,Site=3} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{AirTemp=low,WaterTemp=low,Conductivity=low,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{WaterTemp=low,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{WaterTemp=low,pH=high,Conductivity=low,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{AirTemp=low,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{AirTemp=low,pH=high,Conductivity=low,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{pH=high,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=high,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{AirTemp=low,WaterTemp=low,pH=high,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{WaterTemp=low,pH=high,DissolvedOxygen=high,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{AirTemp=low,pH=high,DissolvedOxygen=high,VolumeFiltered=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0476190476190476,1,0.0476190476190476,1.68,6
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{AirTemp=low,WaterTemp=low,pH=high,Conductivity=low,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{WaterTemp=low,pH=high,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{AirTemp=low,pH=high,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=high,VolumeFiltered=high,Site=1} => {eDNAConc=high}",0.0476190476190476,0.333333333333333,0.142857142857143,0.56,6
"{AirTemp=low,WaterTemp=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{WaterTemp=low,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{WaterTemp=low,pH=high,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,pH=high,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{pH=high,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=high,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,WaterTemp=low,pH=high,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{WaterTemp=low,pH=high,DissolvedOxygen=high,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,pH=high,DissolvedOxygen=high,VolumeFiltered=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=high,Conductivity=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{AirTemp=low,WaterTemp=low,pH=high,Conductivity=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{WaterTemp=low,pH=high,DissolvedOxygen=high,Conductivity=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{AirTemp=low,pH=high,DissolvedOxygen=high,Conductivity=low,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=high,Backpack=OSMOS,Site=1} => {eDNAConc=high}",0.0555555555555556,0.583333333333333,0.0952380952380952,0.98,7
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,WaterTemp=low,pH=high,Conductivity=low,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{WaterTemp=low,pH=high,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,pH=high,DissolvedOxygen=high,Conductivity=low,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=high,VolumeFiltered=low,Site=1} => {eDNAConc=high}",0.00793650793650794,0.166666666666667,0.0476190476190476,0.28,1
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=high,Conductivity=low,Site=1} => {eDNAConc=high}",0.0555555555555556,0.291666666666667,0.19047619047619,0.49,7
"{WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{AirTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,WaterTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{eFishCatch=present,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{eFishCatch=present,AirTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{AirTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,WaterTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{eFishCatch=present,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{eFishCatch=present,AirTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,DissolvedOxygen=low,Conductivity=low} => {eDNAConc=high}",0.119047619047619,0.625,0.19047619047619,1.05,15
"{AirTemp=low,WaterTemp=low,pH=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,WaterTemp=low,pH=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,pH=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,VolumeFiltered=high,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,Conductivity=low,VolumeFiltered=high} => {eDNAConc=high}",0.0873015873015873,0.611111111111111,0.142857142857143,1.02666666666667,11
"{AirTemp=low,WaterTemp=low,pH=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,WaterTemp=low,pH=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,pH=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,VolumeFiltered=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,Conductivity=low,Backpack=OSMOS} => {eDNAConc=high}",0.0317460317460317,0.333333333333333,0.0952380952380952,0.56,4
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,Conductivity=low,Backpack=ANDe} => {eDNAConc=high}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.54,11
"{eFishCatch=present,AirTemp=low,WaterTemp=low,pH=low,Conductivity=low,VolumeFiltered=low} => {eDNAConc=high}",0.0317460317460317,0.666666666666667,0.0476190476190476,1.12,4
"{WaterTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,WaterTemp=low,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{WaterTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,AirTemp=low,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,pH=high,DissolvedOxygen=low,VolumeFiltered=high,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{WaterTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,AirTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,AirTemp=low,WaterTemp=low,DissolvedOxygen=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,WaterTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,AirTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=high,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{WaterTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,WaterTemp=low,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{WaterTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,pH=high,DissolvedOxygen=low,VolumeFiltered=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{WaterTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,pH=high,DissolvedOxygen=low,Conductivity=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,WaterTemp=low,DissolvedOxygen=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,WaterTemp=low,pH=high,DissolvedOxygen=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,pH=high,DissolvedOxygen=low,Backpack=OSMOS,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{WaterTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,AirTemp=low,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,pH=high,DissolvedOxygen=low,Conductivity=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,AirTemp=low,WaterTemp=low,DissolvedOxygen=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,WaterTemp=low,pH=high,DissolvedOxygen=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{eFishCatch=present,AirTemp=low,pH=high,DissolvedOxygen=low,Backpack=ANDe,Site=2} => {eDNAConc=high}",0.0476190476190476,0.5,0.0952380952380952,0.84,6
"{AirTemp=low,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{WaterTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,pH=high,DissolvedOxygen=low,Conductivity=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,WaterTemp=low,DissolvedOxygen=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,WaterTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,pH=high,DissolvedOxygen=low,VolumeFiltered=low,Site=2} => {eDNAConc=high}",0.0952380952380952,1,0.0952380952380952,1.68,12
"{eFishCatch=present,AirTemp=low,WaterTemp=low,DissolvedOxygen=low,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{AirTemp=low,WaterTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
"{eFishCatch=present,WaterTemp=low,pH=high,DissolvedOxygen=low,Conductivity=low,Site=2} => {eDNAConc=high}",0.142857142857143,0.75,0.19047619047619,1.26,18
